,SMILES_NS,pIC50_erbB4,pIC50_egfr,pIC50_met,pIC50_alk,pIC50_erbB2,pIC50_ret,pIC50_ros1
10269,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCc5cn(C)cn5)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.87,
10270,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,8.16,
10271,COCCOc1cc(-c2ccc(N3CCN(Cc4ccc(Cl)nc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.07,
10272,Cn1cc(-c2cc(-c3ccc(N4CCN(S(=O)(=O)CC5CC5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,8.28,
10273,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(NC(=O)OC)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.31,
10274,COc1ccc(CN2C3CC2CN(c2cnc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.92,
10275,Cn1cc(-c2cc(-c3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)c3c(C#N)cnn3c2)cn1,,,,,,8.12,
10276,CCOc1cc(-c2ccc(N3CC[C@H](NC(=O)CCC(F)(F)F)[C@@H](O)C3)nc2)c2c(C#N)cnn2c1,,,,,,7.62,
10277,COCC1(C(=O)N2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)CCC1,,,,,,7.66,
10278,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,,,,,,5.33,
10279,CCc1cc(-c2nn(C(C)C)c3ncnc(N)c23)no1,,,,,,7.39,
10280,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(NC(=O)CC(C)(C)O)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.23,
10281,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@@H]5CNCCO5)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.85,
10282,Cn1cc(-c2cc(-c3ccc(N4CCN(Cc5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)c(C2CC2)n1,,,,,,7.2,
10283,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@@H](C)O)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,7.7,
10284,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(NC(=O)C(C)(C)O)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.8,
10285,CCN1CC(F)(COc2cc(-c3cnc(N4CCC(C)(NC(=O)c5cc(F)ccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)C1,,,,,,7.66,
10286,COc1cc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cnc1OC,,,,,,7.29,
10287,CC[C@H](O)COc1cc(-c2ccc(N3CCN(Cc4ccc(Cl)cn4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.07,
10288,Cc1cccc2c1/C(=C/c1ccc(-c3ccccc3)cc1)C(=O)N2,,,,,,4.64,
10289,CCOc1cc(-c2cnc(N3CC4CC(C3)N4Cc3ccc(OC)cn3)cn2)c2c(C#N)cnn2c1,,,,,,7.77,
10290,Cn1cnc2cc(CN3C4CC3CN(c3ccc(-c5cc(OCC(C)(C)O)cn6ncc(C#N)c56)cn3)C4)ccc21,,,,,,7.27,
10291,COc1ccc(CN2CCN(c3ccc(-c4cc(OCCO)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,7.33,
10292,Cn1cc(-c2cc(-c3ccc(N4CCN(CC5CC(F)(F)C5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.67,
10293,COc1cc(-c2ccc(N3CCC(S(=O)(=O)NC(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.69,
10294,CN(C)c1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,8.23,
10295,CO[C@@H](C)CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.6,
10296,CC(C)(C)n1nc(C(=O)Nc2cc(C3CC3)n[nH]2)c2c(N)ncnc21,,,,,,8.0,
10297,COc1ccc(CN2CCN(c3ccc(-c4cc(OCCOC(C)C)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.38,
10298,Cn1cc(-c2cc(-c3ccc(N4CCNCC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.71,
10299,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)(C)C)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,6.56,
10300,COCCn1cc(-c2cc(-c3ccc(N4CCN(C(=O)[C@H](O)C(C)C)CC4)nc3)c3c(C#N)cnn3c2)nn1,,,,,,7.21,
10301,CC(C)n1nc(/C=C/c2ccccc2)c2c(N)ncnc21,,,,,,7.3,
10302,Cc1ccc(O)cc1Nc1ccnc2ccc(-c3cccnc3)cc12,,,,,,7.1,
10303,Cc1cnc(C)c(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,,,,,,7.4,
10304,CCOc1cc(-c2ccc(N3CC[C@H](NC(=O)c4ncccc4Cl)[C@H](O)C3)nc2)c2c(C#N)cnn2c1,,,,,,8.19,
10305,COc1ncc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cc1Cl,,,,,,8.09,
10306,CCOc1cc(-c2cnc(N3CC[C@H](NC(=O)c4cc(F)ccc4Cl)[C@@H](O)C3)cn2)c2c(C#N)cnn2c1,,,,,,7.96,
10307,CC(C)(O)COc1cc(-c2ccc(N3C[C@@H]4C[C@H](C3)[C@@H]4Nc3ncccn3)nc2)c2c(C#N)cnn2c1,,,,,,7.64,
10308,CCOc1cc(-c2ccc(N3C4CCC3CN(Cc3ccc(OC)nc3)C4)nc2)c2c(C#N)cnn2c1,,,,,,7.26,
10309,N#Cc1cnn2cc(O)cc(-c3ccc(N4CCN(Cc5ccccc5)CC4)nc3)c12,,,,,,7.62,
10310,CN(C)CCOc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.78,
10311,COc1ncccc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,8.0,
10312,CC(C)(C)NC(=O)c1cccc2[nH]c(-c3[nH]nc4ncc(-c5cncc6ccccc56)cc34)nc12,,,,,,5.91,
10313,COCc1ccc(NC(=O)c2c(-c3ccccc3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,,,,,8.89,
10314,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(NC(=O)CC(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.49,
10315,COCc1ccc(NC(=O)c2c(/C=C/CO)n(C3(C)CC3)c3ncnc(N)c23)cc1,,,,,,8.6,
10316,CCOc1cc(-c2ccc(N3CCC(CN4CC5CC(C4)N5C(=O)OC(C)(C)C)(C(=O)NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,6.98,
10317,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc(CN7CCCC7)c6)cc45)nc3c2)CC1,,,,,,6.32,
10318,CCC(C)S(=O)(=O)N1C2CC1CN(c1ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn1)C2,,,,,,7.46,
10319,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)[C@H]5CCCN5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.57,
10320,COc1cc(-c2ccc(N3CC[C@H](NC(=O)c4cc(F)ccc4Cl)[C@H](O)C3)nc2)c2c(C#N)cnn2c1,,,,,,7.64,
10321,COCCCOc1cc2ncnc(Nc3c(F)ccc(O)c3C)c2cc1OC,,,,,,7.42,
10322,COc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(Cl)cnn2c1,,,,,,7.14,
10323,CC(C)(COc1cc(-c2ccc(N3CC4CC(C3)N4C(=O)C(F)(F)F)nc2)c2c(C#N)cnn2c1)OC(=O)C(F)(F)F,,,,,,7.2,
10324,COC1(C(=O)NCc2ccc(-n3cc(C)cn3)nc2)CN(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)C1,,,,,,7.26,
10325,Cn1ccc(-c2cc(-c3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3)c3c(C#N)cnn3c2)n1,,,,,,7.56,
10326,COCC(C)NC(=O)C1(C)CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.94,
10327,CCOc1cc(-c2ccc(N3CCC(CO)(NC(=O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.89,
10328,Cc1cc(-c2cc(-c3ccc(N4CCN(CCOC(C)C)CC4)nc3)c3c(C#N)cnn3c2)on1,,,,,,7.01,
10329,CCCC(=O)NC1(CN2CCOCC2)CCN(c2ccc(-c3cc(OCC)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.86,
10330,CC(C)NC(=O)[C@H]1CCCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)C1,,,,,,6.62,
10331,CC(C)C[C@H](C(=O)N1CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1)N(C)C,,,,,,6.96,
10332,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@H](C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.11,
10333,CC(C)OCCNC(=O)C1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.59,
10334,O=C(Nc1[nH]nc2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,,,,,,6.95,
10335,CC(C)n1nc(-c2cc(-c3ccccn3)on2)c2c(N)ncnc21,,,,,,6.04,
10336,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4Cc3ncccc3C#N)nc2)c2c(C#N)cnn2c1,,,,,,6.84,
10337,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5ccccc5)cccc4c3)n2)c1,,,,,,7.23,
10338,Cn1cc(-c2cc(-c3cnc(N4CCN(Cc5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,8.04,
10339,CC(C)NC(=O)CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.6,
10340,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@H](C)OC)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.33,
10341,COc1ccc(CNC(=O)C2(O)CCN(c3cc(C)cc(Nc4cc(C)[nH]n4)n3)CC2)cc1,,,,,,7.26,
10342,COc1cc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cnc1OC,,,,,,7.49,
10343,CC1(NC(=O)c2ccccn2)CCN(c2ccc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.64,
10344,COc1ncc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cc1F,,,,,,7.98,
10345,CCOc1cc(-c2ccc(N3CCC(CN4CC(OC)C4)(C(=O)NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.49,
10346,CC(C)n1nc(-c2cc(C(C)(C)C)on2)c(C(N)=O)c1N,,,,,,5.65,
10347,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@@H](C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.43,
10348,COc1cnc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.61,
10349,CCOc1cc(-c2ccc(N3CCC(Cc4ccccn4)(N(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,6.98,
10350,CC(C)Oc1ccc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1,,,,,,7.47,
10351,COc1ccnc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)c1,,,,,,7.34,
10352,CC1(NC(=O)c2ccccn2)CCN(c2ccc(-c3cc(OCC4CNC4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.9,
10353,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C6CCN(C)CC6)c5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.74,
10354,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,,,,,,6.01,
10355,CN1CCCC2(CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)C1,,,,,,7.3,
10356,CC(C)[C@H](O)C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.91,
10357,COc1cc(-c2cnc(N3CCC(Cc4ccccc4)(NC(=O)[C@H](O)CO)CC3)cn2)c2c(C#N)cnn2c1,,,,,,8.4,
10358,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.62,
10359,COc1ccc(CN2CCN(c3ccc(-c4cc(OCCCO)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,7.42,
10360,CCOc1cc(-c2ccc(N3CCC(Cc4ccccn4)(NC(=O)[C@H](N)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.41,
10361,CCOc1cc(-c2ccc(N3C[C@@H](N)[C@H](Oc4cc(F)c(OC)cn4)C3)nc2)c2c(C#N)cnn2c1,,,,,,7.93,
10362,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ccccc4C#N)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.94,
10363,Cn1cc(-c2cc(-c3ccc(N4CCN(CC(O)c5c(F)cccc5F)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,8.0,
10364,CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1,,,,,,6.16,
10365,CC(C)(O)COc1cc(-c2ccc(N3CCC(NC(=O)c4ncccc4Cl)C3)nc2)c2c(C#N)cnn2c1,,,,,,7.41,
10366,CN1CCO[C@H](COc2cc(-c3ccc(N4CCC(C)(NC(=O)c5ncccc5Cl)CC4)nc3)c3c(C#N)cnn3c2)C1,,,,,,7.75,
10367,Cc1ccc(CNC(=O)c2ccc(-c3nc(C)cc(Nc4cc(C)[nH]n4)n3)cn2)cc1,,,,,,7.26,
10368,COc1ccc(C)c(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,,,,,,7.68,
10369,COCC(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(Cl)c34)cn2)CC1,,,,,,7.63,
10370,CCOc1cc(-c2ccc(N3CCC4(CC3)CN4C(=O)c3ccccc3)nc2)c2c(C#N)cnn2c1,,,,,,7.03,
10371,Cn1c2ccccc2c2c(-c3ccc(O)cc3)c[nH]c(=O)c21,,,,,,6.32,
10372,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(NC(=O)[C@@H](N)[C@@H](C)O)CC3)nc2)c2c(C#N)cnn2c1,,,,,,8.05,
10373,CC(C)S(=O)(=O)CCN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.97,
10374,CCOc1cc(-c2ccc(N3CCC(O)(c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.88,
10375,Cn1cc(-c2cc(-c3ccc(N4CCC(C(=O)NOC(C)(C)C)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,8.19,
10376,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(OC(F)F)nc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.77,
10377,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)CC5CC5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,8.1,
10378,CCOc1cc(-c2ccc(N3CCC(CCNC4CCN(C)CC4)(NC(=O)OC(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.86,
10379,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.6,
10380,CCN(CC)C(C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)c1ccccc1,,,,,,7.67,
10381,Cn1cc(-c2cc(-c3ccc(N4CC5CCC(C4)N5)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.83,
10382,CC(C)COC1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.85,
10383,CC(C)C(=O)NC1(C)CCN(c2ccc(-c3cc(OCCO)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.78,
10384,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)CC(C)(C)O)C5(CC5)C4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.92,
10385,CCOc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(Cl)c45)cn2)C3)cc1F,,,,,,6.99,
10386,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)C5CC5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.99,
10387,CCOc1cc(-c2ccc(N3CCN(C(=O)C(CN)c4ccc(F)cc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.41,
10388,CCOc1cc(-c2ccc(N3CCN(C(=O)C4(COC)CC4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,6.68,
10389,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)c(C)n1,,,,,,7.82,
10390,COc1cnc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@@H](C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.47,
10391,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4Cc3cscn3)nc2)c2c(C#N)cnn2c1,,,,,,7.19,
10392,Cn1cc(-c2cc(-c3ccc(N4[C@H]5CC[C@@H]4C[C@@H](NC(=O)OC(C)(C)C)C5)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.91,
10393,COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,,,,,,5.8,
10394,C[C@H](CO)Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3)c3c(C#N)cnn3c2)cn1,,,,,,7.78,
10395,Cn1cc(-c2cc(-c3ccc(N4CCN(Cc5cccc(C#N)c5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.95,
10396,CCOc1cc(-c2ccc(N3CCC(S(=O)(=O)Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,8.01,
10397,COc1ccc(CN2C3CC2CN(c2ncc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.72,
10398,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(-c4nc(-c5cccnc5)co4)c3)cc2C(F)(F)F)CC1,,,,,,7.68,
10399,C[C@H](c1ccccc1)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.74,
10400,COCc1ccc(NC(=O)c2c(C#Cc3cnc4cccnn34)n(C3(C)CC3)c3ncnc(N)c23)cc1,,,,,,10.0,
10401,O=C(Cc1cccc(Oc2ccc3nccn3n2)c1)Nc1cccc(Cl)c1,,,,,,4.76,
10402,CC(C)n1nc(/C=N/OCc2ccccc2)c2c(N)ncnc21,,,,,,5.08,
10403,CC(C)(O)COc1cc(-c2ccc(N3C[C@@H]4C[C@H](C3)[C@@H]4Nc3ncccc3Cl)nc2)c2c(C#N)cnn2c1,,,,,,7.12,
10404,Cn1cc(-c2cc(-c3ccc(N4CCN(C5COC[C@H]5O)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.62,
10405,CC1(COc2cc(-c3ccc(N4CCN(Cc5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)COC1,,,,,,7.81,
10406,CCOc1cc(-c2cnc(N3CC[C@H](NC(=O)c4ncccc4C(F)(F)F)[C@@H](O)C3)cn2)c2c(C#N)cnn2c1,,,,,,7.28,
10407,Cc1cccnc1C(=O)N1C2CC1CN(c1ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn1)C2,,,,,,6.45,
10408,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5ccc(OC)cc5[nH]4)c3c2)c1,,,,,,6.7,
10409,CCOc1cc(-c2ccc(N3CCC(CN4CCN(C)[C@@H](C)C4)(C(=O)NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,8.2,
10410,c1cnc2[nH]cc(-c3ccnc(N[C@@H]4C[C@@H]5CC[C@@H]4C5)n3)c2c1,,,,,,4.26,
10411,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,,,,,,7.74,
10412,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(NC(=O)OCC4CC4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.55,
10413,O=C(Cc1cccc(Oc2ccc3nccn3n2)c1)Nc1cccc(Br)c1,,,,,,4.65,
10414,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,,,,,,5.0,
10415,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCc1nccn1C,,,,,,6.96,
10416,C[C@H](O)CC(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.9,
10417,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(NC(=O)c4ncccc4C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.95,
10418,CC(C)(CC(=O)O)CC(=O)Nc1cc(-c2ccccc2)[nH]n1,,,,,,4.08,
10419,Cn1cc(-c2cc(-c3ccc(N4CCC5(CC4)CN(C(=O)C4CCCCC4)C5)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.87,
10420,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(NC(=O)C(C)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.52,
10421,CC(C)OC(=O)NC1(C)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.34,
10422,CCOc1cc(-c2ccc(N3CCC(CN4CCC(F)(F)C4)(C(=O)NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.57,
10423,CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(Cl)c34)cn2)CC1,,,,,,7.2,
10424,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4C(=O)c3cncnc3)nc2)c2c(C#N)cnn2c1,,,,,,6.96,
10425,Cn1cc(-c2cc(-c3ccc(N4CC5(CCOC5)C4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.69,
10426,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4C(=O)O[C@H]3CCOC3)nc2)c2c(C#N)cnn2c1,,,,,,6.74,
10427,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,,,,,,6.13,
10428,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ncccc4F)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.47,
10429,COCc1ccc(NC(=O)c2c(C#CCO[Si](C)(C)C(C)(C)C)n(C3(C)CC3)c3ncnc(N)c23)cc1,,,,,,8.55,
10430,Cc1cc(NC(=O)c2cn(C3CCCC3)c3ncnc(N)c23)n[nH]1,,,,,,9.58,
10431,COc1ncc(F)cc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.88,
10432,CCN1CCN(CCOc2cc(-c3ccc(N4CCC(C)(NC(=O)c5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)CC1,,,,,,7.9,
10433,COCc1ccc(NC(=O)c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1,,,,,,8.42,
10434,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)nc3)c3c(Cl)cnn3c2)cn1,,,,,,7.51,
10435,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)C5(c6ccccc6)CCCC5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.47,
10436,O=C(Nc1cc(Oc2cccc3[nH]c(=O)[nH]c23)c(F)c(F)c1F)c1cccc(OC(F)(F)F)c1,,,,,,6.63,
10437,Cc1c(F)cccc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.84,
10438,CC1(NC(=O)c2ncccc2Cl)CCN(c2cnc(-c3cc(OC[C@@H]4CNCCO4)cn4ncc(C#N)c34)cn2)CC1,,,,,,8.05,
10439,COc1ccc([C@H](C)NC(=O)C2(O)CCN(c3cc(C)cc(Nc4cc(C)[nH]n4)n3)CC2)cc1,,,,,,7.26,
10440,COCc1ccc(NC(=O)c2c(C#CC3(O)CCCC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,,,,,10.0,
10441,CCOc1cc(-c2ccc(N3CCC(OC(=O)NC(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.35,
10442,N#Cc1cnn2cc(OCCO)cc(-c3ccc(N4CCN(C(=O)[C@H](O)c5ccccc5)CC4)nc3)c12,,,,,,7.85,
10443,COc1cc(-c2cnc(N3CCC(C)(NC(=O)c4ncc(F)cc4Cl)CC3)cn2)c2c(C#N)cnn2c1,,,,,,7.89,
10444,COc1ccc(CC2(O)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,6.66,
10445,CN(C)C1CCN(CCn2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)CC1,,,,,,6.26,
10446,N#Cc1cnn2cc(OCCOC(F)(F)F)cc(-c3ccc(N4CCN(Cc5ccccc5)CC4)nc3)c12,,,,,,7.18,
10447,CCOc1cc(-c2ccc(N3CCC4(CC3)CN4S(=O)(=O)c3ccc(OC)nc3)nc2)c2c(C#N)cnn2c1,,,,,,7.21,
10448,Cn1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)c3c(C#N)cnn3c2)cn1,,,,,,7.42,
